C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\center_2018_01_27_12_28_51_016.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\left_2018_01_27_12_28_51_016.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\right_2018_01_27_12_28_51_016.jpg,0,1,0,5.932925
C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\center_2018_01_27_12_28_51_084.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\left_2018_01_27_12_28_51_084.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\right_2018_01_27_12_28_51_084.jpg,-0.15,1,0,6.846905
C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\center_2018_01_27_12_28_51_153.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\left_2018_01_27_12_28_51_153.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\right_2018_01_27_12_28_51_153.jpg,-0.3,1,0,7.515114
C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\center_2018_01_27_12_28_51_225.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\left_2018_01_27_12_28_51_225.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\right_2018_01_27_12_28_51_225.jpg,-0.4386861,1,0,8.380883
C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\center_2018_01_27_12_28_51_294.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\left_2018_01_27_12_28_51_294.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\right_2018_01_27_12_28_51_294.jpg,-0.2607663,1,0,9.057881
C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\center_2018_01_27_12_28_51_361.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\left_2018_01_27_12_28_51_361.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\right_2018_01_27_12_28_51_361.jpg,-0.02963984,1,0,9.948278
C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\center_2018_01_27_12_28_51_429.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\left_2018_01_27_12_28_51_429.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\right_2018_01_27_12_28_51_429.jpg,0,1,0,10.60911
C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\center_2018_01_27_12_28_51_495.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\left_2018_01_27_12_28_51_495.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\right_2018_01_27_12_28_51_495.jpg,0,1,0,11.2703
C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\center_2018_01_27_12_28_51_563.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\left_2018_01_27_12_28_51_563.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\right_2018_01_27_12_28_51_563.jpg,-0.15,1,0,11.90096
C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\center_2018_01_27_12_28_51_630.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\left_2018_01_27_12_28_51_630.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\right_2018_01_27_12_28_51_630.jpg,-0.2448013,1,0,12.78017
C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\center_2018_01_27_12_28_51_698.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\left_2018_01_27_12_28_51_698.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\right_2018_01_27_12_28_51_698.jpg,-0.07229555,1,0,13.38555
C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\center_2018_01_27_12_28_51_767.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\left_2018_01_27_12_28_51_767.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\right_2018_01_27_12_28_51_767.jpg,0,1,0,14.20389
C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\center_2018_01_27_12_28_51_834.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\left_2018_01_27_12_28_51_834.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\right_2018_01_27_12_28_51_834.jpg,0,1,0,14.96341
C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\center_2018_01_27_12_28_51_903.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\left_2018_01_27_12_28_51_903.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\right_2018_01_27_12_28_51_903.jpg,0,1,0,15.79928
C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\center_2018_01_27_12_28_51_970.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\left_2018_01_27_12_28_51_970.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\right_2018_01_27_12_28_51_970.jpg,0,1,0,16.36719
C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\center_2018_01_27_12_28_52_039.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\left_2018_01_27_12_28_52_039.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\right_2018_01_27_12_28_52_039.jpg,-0.15,1,0,17.02987
C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\center_2018_01_27_12_28_52_107.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\left_2018_01_27_12_28_52_107.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\right_2018_01_27_12_28_52_107.jpg,-0.35,1,0,17.8031
C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\center_2018_01_27_12_28_52_175.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\left_2018_01_27_12_28_52_175.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\right_2018_01_27_12_28_52_175.jpg,-0.5000001,1,0,18.34215
C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\center_2018_01_27_12_28_52_246.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\left_2018_01_27_12_28_52_246.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\right_2018_01_27_12_28_52_246.jpg,-0.513014,1,0,19.0466
C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\center_2018_01_27_12_28_52_316.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\left_2018_01_27_12_28_52_316.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\right_2018_01_27_12_28_52_316.jpg,-0.4334464,1,0,19.69024
C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\center_2018_01_27_12_28_52_386.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\left_2018_01_27_12_28_52_386.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\right_2018_01_27_12_28_52_386.jpg,-0.6334465,1,0,20.44186
C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\center_2018_01_27_12_28_52_453.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\left_2018_01_27_12_28_52_453.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\right_2018_01_27_12_28_52_453.jpg,-0.5912135,1,0,20.94313
C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\center_2018_01_27_12_28_52_522.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\left_2018_01_27_12_28_52_522.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\right_2018_01_27_12_28_52_522.jpg,-0.3512211,1,0,21.75903
C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\center_2018_01_27_12_28_52_590.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\left_2018_01_27_12_28_52_590.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\right_2018_01_27_12_28_52_590.jpg,-0.1618215,1,0,22.41025
C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\center_2018_01_27_12_28_52_662.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\left_2018_01_27_12_28_52_662.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\right_2018_01_27_12_28_52_662.jpg,0,1,0,23.17149
C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\center_2018_01_27_12_28_52_732.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\left_2018_01_27_12_28_52_732.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\right_2018_01_27_12_28_52_732.jpg,0,1,0,23.72342
C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\center_2018_01_27_12_28_52_802.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\left_2018_01_27_12_28_52_802.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\right_2018_01_27_12_28_52_802.jpg,0,1,0,24.50453
C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\center_2018_01_27_12_28_52_874.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\left_2018_01_27_12_28_52_874.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\right_2018_01_27_12_28_52_874.jpg,0,1,0,25.08775
C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\center_2018_01_27_12_28_52_944.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\left_2018_01_27_12_28_52_944.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\right_2018_01_27_12_28_52_944.jpg,0.05,1,0,25.85151
C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\center_2018_01_27_12_28_53_015.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\left_2018_01_27_12_28_53_015.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\right_2018_01_27_12_28_53_015.jpg,0.02972452,1,0,26.41493
C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\center_2018_01_27_12_28_53_086.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\left_2018_01_27_12_28_53_086.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\right_2018_01_27_12_28_53_086.jpg,0,1,0,27.16981
C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\center_2018_01_27_12_28_53_156.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\left_2018_01_27_12_28_53_156.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\right_2018_01_27_12_28_53_156.jpg,0,1,0,27.73197
C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\center_2018_01_27_12_28_53_227.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\left_2018_01_27_12_28_53_227.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\right_2018_01_27_12_28_53_227.jpg,-0.15,1,0,28.46655
C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\center_2018_01_27_12_28_53_296.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\left_2018_01_27_12_28_53_296.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\right_2018_01_27_12_28_53_296.jpg,-0.3,1,0,28.97533
C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\center_2018_01_27_12_28_53_366.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\left_2018_01_27_12_28_53_366.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\right_2018_01_27_12_28_53_366.jpg,-0.2936803,1,0,29.61881
C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\center_2018_01_27_12_28_53_436.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\left_2018_01_27_12_28_53_436.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\right_2018_01_27_12_28_53_436.jpg,-0.117927,1,0,30.16558
C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\center_2018_01_27_12_28_53_506.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\left_2018_01_27_12_28_53_506.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\right_2018_01_27_12_28_53_506.jpg,-0.05,1,0,30.18981
C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\center_2018_01_27_12_28_53_575.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\left_2018_01_27_12_28_53_575.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\right_2018_01_27_12_28_53_575.jpg,-0.2,1,0,30.1862
C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\center_2018_01_27_12_28_53_645.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\left_2018_01_27_12_28_53_645.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\right_2018_01_27_12_28_53_645.jpg,-0.2442438,1,0,30.18336
C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\center_2018_01_27_12_28_53_716.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\left_2018_01_27_12_28_53_716.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\right_2018_01_27_12_28_53_716.jpg,-0.06703915,1,0,30.19143
C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\center_2018_01_27_12_28_53_786.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\left_2018_01_27_12_28_53_786.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\right_2018_01_27_12_28_53_786.jpg,0,1,0,30.18946
C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\center_2018_01_27_12_28_53_857.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\left_2018_01_27_12_28_53_857.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\right_2018_01_27_12_28_53_857.jpg,0,1,0,30.1901
C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\center_2018_01_27_12_28_53_928.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\left_2018_01_27_12_28_53_928.jpg,C:\Users\resta\Desktop\SelfDrivingCarNanodegree\03BehaviouralCloning\CarND-Behavioral-Cloning-P3\IMG\right_2018_01_27_12_28_53_928.jpg,0,1,0,30.19027
